fname,label,manually_verified,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
e5091777.wav,Flute,0,-662.6457749080834,-640.6184086244529,-524.7656571904755,-474.1934371963198,-464.7814753915767,-468.0004525094401,-473.02565551262865,-480.3959831896482,-496.6743776127635,-513.5221611552493,-522.7501213113972,-543.9149322421285,-533.3613255578774,-482.29809162615845,-442.88924798682996,-426.65642809560114,-419.5143101969836,-417.8662925499333,-419.7797191284396,-452.86341532943715
e50d2535.wav,Tearing,1,-854.3189727325872,-844.0932416219666,-835.9311121001996,-824.2519521555379,-817.0267474651896,-783.8806965467545,-742.0423709978573,-721.2043606485707,-744.462918376257,-759.9620096245559,-756.2597930137265,-737.2477990221126,-722.5706897083465,-700.9650659206472,-692.6272112852141,-687.523670839257,-579.2920142447672,-511.0819613374474,-440.0814542034866,-315.8469267786338
e50e4cf2.wav,Drawer_open_or_close,0,-624.3312987476551,-603.6865645714643,-576.9651195149282,-568.1809522255003,-584.2982035591476,-606.0977988954011,-582.4208906158538,-574.5693427061199,-608.8721298867066,-620.3049724969704,-587.2774637405512,-537.0103385056137,-550.1009756222503,-589.0899159357733,-569.4743397543442,-501.88080308440163,-488.7557012696405,-526.9956268628117,-492.7051422319725,-475.711971110603
e512a233.wav,Finger_snapping,1,-802.429182455292,-795.8528210221273,-795.0936586549133,-472.4018725255496,-300.63068410338866,-292.9692959559082,-412.5809179688092,-517.411125560921,-564.8676906152455,-605.1722931651927,-636.7012439547112,-667.9891538189214,-681.8237229157236,-697.1627058265562,-720.4456354624932,-733.497457946142,-751.9907845954161,-766.9165988259133,-772.8217353604105,-770.2628686626973
e512b102.wav,Bass_drum,0,-142.58301213286188,-176.6967760342386,-282.5149559970805,-346.1871212108057,-368.5494429652594,-390.234799191746,-408.86631922637275,-417.3873964105713,-423.160331713757,-430.4779777770352,-433.6885136096316,-436.08768352870715,-439.35380046524944,-446.67106997071596,-449.374120262273,-448.56829272731846,-450.72054561767993,-453.6329266831361,-454.10591770533665,-454.59924578667443
e515db08.wav,Tearing,0,-570.7571438241037,-559.5311667292058,-532.8948044578283,-538.6796960086522,-560.9632371262703,-557.745961835754,-513.8922494909361,-516.9829355095059,-534.4489751066087,-523.7776555021063,-515.4415578171443,-523.225239005608,-527.245824849809,-523.3363740978251,-521.9362295173854,-530.1421357187737,-546.6147603768515,-569.7098403869628,-581.3972175834647,-584.9356012459701
e51e1770.wav,Clarinet,1,-579.0084086734303,-582.9910385947632,-581.5702477306953,-579.8054959822579,-582.562081354355,-584.1531143088549,-583.5216253451354,-584.6987948065564,-584.8401211358988,-585.2311597560744,-583.94757102806,-575.7803448402825,-562.684266332684,-549.1808811091454,-538.8307570792006,-533.9389464879147,-527.4946831683687,-533.2056018700066,-549.259764478263,-559.5996039194227
e53a4c5d.wav,Laughter,0,-681.6119318420785,-677.9639672509859,-693.2893395889046,-713.4840256918868,-711.1610979885342,-690.8591878389356,-692.9147500545148,-694.0191958559963,-664.2938301766388,-636.7772504602525,-624.1239211584574,-627.5033155246041,-602.522532488968,-571.4753891998489,-560.1207829487552,-567.0608106739983,-547.8201401775568,-526.4468168307009,-530.6565982809909,-546.392761806738
e544d155.wav,Shatter,0,-555.2605896570686,-549.8031516901902,-550.9062860686532,-555.0781824242075,-554.0648867367876,-552.8581015627677,-555.475610066723,-558.784715276079,-557.1739411993456,-555.0051301476203,-555.1017916363417,-552.7934071663493,-556.5087902939857,-555.3201614856238,-562.066898691501,-562.5330104934021,-558.8844232067678,-560.456958283301,-555.5882468944853,-544.6218680508472
e54a048a.wav,Laughter,0,-464.3148166106542,-418.9973269845727,-296.8886086598712,-198.51097656782693,-154.893492353466,-148.08606063382535,-151.7594472957728,-83.30192651914544,-11.045023055410917,35.61188457801172,66.34324063826045,76.4627923161767,63.21821248812148,90.40990150346373,99.63875654692941,94.59486235118125,80.09686028477296,67.30671107991967,76.16928229805247,76.17059004575059
e54fbe33.wav,Finger_snapping,1,-243.04517139136274,-166.67787299844682,-193.9912097799444,-388.2808318504522,-504.8316671656898,-567.6147090417963,-638.9657475909709,-755.8149345298848,-844.7469760873864,-864.7576335219169,-867.3800412964893,-866.3599217444427,-866.6618926347876,-866.8782645329163,-807.2962423313812,-742.2480776299055,-20.288112793845027,-17.530393396698745,-14.981076410486809,-19.43499733671134
e5521c74.wav,Writing,0,-363.33104057827785,-378.0043160374155,-365.2287647032413,-349.89390065113184,-302.15384782901043,-258.9536862764667,-178.88836978147313,-136.57387566019614,-194.76719150791402,-265.8288291632527,-271.8850643938338,-193.5022095538042,-119.8616684569415,-157.24443891880975,-317.1732878117512,-337.0669597916707,-315.64355581204535,-340.0700819185194,-391.20525851426015,-410.2985000695385
e5578399.wav,Gong,1,-427.3611977550302,-379.0552369234223,-381.6042570232811,-412.70964491410257,-440.3317333185023,-464.11413007776025,-482.1340777410103,-498.39442900144525,-505.3350746816631,-513.7338416476501,-521.76574777024,-532.0772903303792,-541.9335526942074,-547.5865038523482,-550.4808517257416,-568.3093372086885,-35.70155997946168,-60.455004416335264,-79.55271310084923,-90.82100568972898
e55c5160.wav,Cello,1,-597.94550014441,-604.2317319885913,-611.8714788823028,-600.2410990617075,-477.45855143702636,-427.0488449429612,-444.20029119522053,-420.5420659626434,-383.5350542899137,-370.82388061225475,-368.6208318685702,-365.28062331293745,-375.70674193959843,-383.6821780530182,-397.3492212819964,-412.47172875650017,-407.13948860594195,-403.60835179867286,-396.57625394498655,-392.3642235137473
e5639c51.wav,Clarinet,0,-628.7053425537297,-629.9547762751374,-632.864659416273,-631.5022956361187,-624.4183444540726,-629.9403336068314,-633.9377092012297,-633.6780510262616,-631.6235174414318,-611.7403959732039,-592.5975191189516,-576.184850894522,-557.5896410409225,-524.3594925185483,-464.99767075706797,-424.20411896128917,-405.4487473635514,-396.5283655360729,-392.46088951853204,-392.75118953339313
e56fbcf3.wav,Trumpet,1,-535.329130171435,-509.7237263417941,-513.5246035661277,-534.0236615437285,-545.8682876797096,-563.5226626966046,-581.1091691683365,-579.5677037195761,-577.2417317242723,-599.4076453603922,-631.6347058324831,-654.3095184923416,-663.1317976053892,-671.6671282422618,-682.7332179403872,-690.9887279386032,-695.3883453351542,-701.4003874311903,-704.7106628490816,-707.1756224212662
e58fdb36.wav,Meow,0,-597.972603875773,-400.06591373514874,-276.8484548404796,-212.52091766180365,-193.27166437458908,-166.2477802809995,-131.41940162585232,-134.3135755858114,-150.32825799455375,-167.68777384684614,-165.57546339995434,-159.7585856898879,-159.9171167110847,-165.1045450387153,-173.21719481310228,-186.89927435830245,-203.15160212064174,-225.62475117286547,-243.45958313086962,-294.0124606143956
e59668cc.wav,Violin_or_fiddle,1,-351.9566900763391,-317.01199821332494,-301.2967502945009,-287.41941099341886,-284.19113752644165,-289.35320220239015,-299.1896683329332,-305.7631105435573,-309.38749574126155,-295.2195983853099,-259.4299366730859,-239.25994518633078,-233.79156396895868,-259.87639151571557,-275.561743430989,-267.94433879180326,-256.9731767715166,-260.15266601193906,-239.7281802053786,-227.0761147719224
e596d889.wav,Acoustic_guitar,0,-503.7533098176362,-494.8626135470676,-382.55428650969105,-215.4888915757986,-158.67888055797033,-134.03955868161663,-112.79258180445349,-106.14862918167282,-121.96923905160187,-147.47806970561103,-172.9275979228959,-187.21327208943597,-199.4468727243643,-208.9944427356056,-219.13092386503934,-233.89958762173,-244.51087575542007,-250.3414343472807,-256.146689986265,-259.4639997421389
e59c5fca.wav,Fart,0,-242.53116628987297,-228.80406944202142,-216.5212536707627,-219.01210679880992,-222.79780954531853,-226.38361049271887,-222.7473022477755,-221.62901741973016,-225.7173779416696,-216.12580033433184,-219.42540854384413,-223.08803881680544,-226.14640082652483,-207.46044559304698,-145.24271030298974,-102.01847856570404,-71.58210291181938,-20.926269248721663,-25.54662406780576,-68.74809377654434
e5a36c3c.wav,Saxophone,1,-367.750136325994,-178.16147595413258,-103.40220400642714,-121.15289640496646,-176.40142409214448,-192.51347429537356,-196.57367346756848,-197.98023471576806,-207.4445649324225,-231.76924540022358,-261.2241580164059,-284.4375211491887,-310.2699135570769,-341.4631530288447,-371.53265542902074,-386.13048247703125,-391.82299731850213,-388.66703357695025,-389.0943307841327,-404.655097267882
e5a53448.wav,Computer_keyboard,0,-490.9157509271218,-444.586646218322,-407.006070599301,-386.7255511729042,-361.06287879176705,-331.047704376523,-310.5021562349443,-277.3993539090203,-256.957363202691,-222.167001738961,-242.52481460678095,-205.15024536188548,-177.1490862505986,-203.61699551307322,-230.99734418723722,-226.82946569889947,-233.37748636765386,-252.60939090098418,-247.87202362509763,-242.53621304497037
e5b10b60.wav,Laughter,1,-308.961893186058,-213.44582851155775,-170.181493268625,-179.47592950697944,-159.83275147603783,-155.47188539190867,-199.32258047602454,-258.6437908430326,-191.57780653251314,-150.29030012809537,-147.9503240339987,-151.25326379258354,-182.509637444501,-255.56011731362221,-330.6869735820353,-384.76496871208144,-408.21499011158517,-288.93439801869755,-193.6847321400859,-167.76067007755486
e5c11a2e.wav,Clarinet,1,-617.1992336400742,-618.1808096122577,-621.8099556719936,-624.7015127773404,-628.1262699809874,-628.8020221030891,-632.2195421084471,-637.9949691022086,-644.0030644893399,-659.0343331716466,-672.3847068346851,-675.7919009634719,-674.330069388213,-671.1513706124997,-616.4298470930413,-474.9383582996268,-419.9975503478916,-429.27289403716713,-430.35397298401307,-412.79749839278116
e5d6a115.wav,Telephone,1,-15.2480246956059,-41.96782687064194,-112.08467966093336,-112.26109417665003,-111.74537651118555,-112.3394621755412,-111.37875056622386,-111.54744325531632,-112.18051982319643,-111.42903791553411,-112.23380403599572,-111.5841581328726,-42.558035129849586,-24.731974521098323,-125.89270362529126,-496.2679470615326,-496.2679470615326,-496.2679470615326,-496.2679470615326,-496.2679470615326
e5e0718b.wav,Double_bass,0,-569.0084851502547,-561.6757555644331,-551.2197500095369,-430.1999195031764,-319.5343692804919,-299.2362104979799,-318.4392531883259,-329.57336718538863,-341.9952219944252,-352.0297659532848,-357.81584921943005,-360.4280868551965,-361.5902738579345,-365.9785775684491,-369.0471545139195,-371.55338390599655,-373.95094075633784,-376.47136287589626,-379.4326884241723,-382.77773584634537
e5e1fa30.wav,Cough,0,-647.1639214695215,-641.7119341052053,-640.4852991382492,-641.9648242136433,-642.1788460607557,-642.1571786973711,-644.150872235496,-645.5501915054692,-641.2152074862934,-640.9149504130629,-642.5507198970681,-643.5098510668654,-641.889777934583,-643.6907807055984,-644.7133439892732,-642.5004896616094,-642.0087682411353,-641.9908538889755,-642.1169308977034,-644.4362340595923
e5e26b77.wav,Squeak,1,-289.5833104066225,-321.31119883040554,-341.46366217598035,-334.7290346029656,-326.1224586417922,-312.9513732900029,-308.111256585334,-294.9660288718824,-293.59135981825085,-297.5948709729532,-243.4577201237164,-250.41379407562638,-249.97569158426518,-249.29628231817244,-268.0305022226769,-237.8473998049281,-261.6141858790068,-409.03681482729905,-441.6363574959258,-322.1853175801489
e5e88639.wav,Bark,0,-503.4311194410263,-485.3963801274672,-476.9499960336471,-475.1311868008975,-486.73128045781783,-497.4591109208864,-499.581366546261,-499.45153433060074,-493.76346489093714,-468.43499018713106,-420.9724393795196,-423.1090367335435,-460.070921320304,-470.32185581646735,-474.09162722236016,-446.3834186216185,-434.51003319274605,-450.7389690356654,-460.0228249841493,-460.51219843363685
e5eaca98.wav,Squeak,0,-460.51249399583617,-461.63608010814767,-462.89924605892764,-463.7661595419066,-459.5335420015031,-447.63845739486896,-447.8645258638878,-459.169386283227,-459.69598261107575,-454.5811727725178,-420.4674316442556,-345.49241627630516,-324.1695313850412,-333.9194881833939,-345.51716239470284,-360.44202889064536,-365.7276803288471,-359.85938266514273,-369.5497955495597,-386.7510063028953
e5ef472e.wav,Cowbell,0,-209.33648292818947,-229.12915209661747,-286.88416070767494,-329.7570208383203,-371.19915168901,-411.2665096470241,-453.6095026881224,-485.5544225282077,-504.0555309167372,-524.1853281849251,-551.2029052089645,-567.8037780317854,-578.8440990410091,-595.048069388197,-609.9693792314023,-619.4351267640159,-629.7927892345803,-641.7886426641893,-648.7217965033642,-657.1368615272785
e5f9437c.wav,Telephone,1,-601.24190979479,-598.6673852536292,-594.5675623110449,-528.5641317202007,-439.665645417393,-396.3973256487004,-402.8448270606288,-431.665534461446,-437.74855040358284,-447.58943334118857,-453.09342975806123,-457.4874070252921,-458.3853108303942,-459.4493711225339,-461.1233965275165,-460.8774087366553,-457.74800095302885,-459.5173848957063,-459.81927924299345,-459.70812042610993
e5fb3705.wav,Writing,0,-618.9076898918518,-614.5240511658964,-613.7776993346702,-612.6031009344819,-610.569032764248,-609.0908859985586,-608.1391940210134,-610.081360349632,-608.8931854934266,-609.0324254963166,-609.7740841256045,-608.1458868288424,-607.6819443894462,-607.9589610107593,-605.1734127055443,-607.2157716451039,-607.8936389884674,-609.566458420512,-607.0426182773625,-607.8326584415157
e5fced61.wav,Knock,0,-706.2370327051141,-690.6504828925493,-663.6890635156135,-644.8435723245535,-633.1751164289965,-612.5675845858584,-599.4707640173682,-599.2772200206248,-598.2418152988054,-608.72417572368,-608.9089269888815,-605.0592630084747,-610.7827076695205,-603.86327123721,-593.7330712130433,-600.0012561195999,-604.088606527656,-610.5065350848822,-607.6608994957919,-604.418481007605
e61bb5ac.wav,Tambourine,0,-574.1900728684722,-516.9189272544431,-468.1483180234997,-445.81149080187276,-438.95385720950884,-463.63829644512856,-507.5141515974065,-402.6765331721233,-263.3932069339936,-247.46957141978794,-328.95451466950925,-459.6485289041203,-531.0162753069773,-572.1097801133733,-509.6458143170893,-394.9602930371834,-383.30369264440765,-454.60265096631906,-484.15993818838166,-439.40919278317676
e61c41dc.wav,Oboe,0,-698.173666475582,-673.321131074157,-634.3484168514711,-604.4059671845622,-582.5156013920988,-565.734780998446,-550.3788617094802,-541.4612508104242,-533.2839213480225,-518.3607591909673,-493.9461331236135,-468.3200193789563,-471.01021603673547,-493.69279628399545,-500.43364156839425,-504.381413018319,-505.0816388137698,-482.93297026525204,-467.0785122191181,-464.9312794267797
e6209d6d.wav,Applause,0,-420.7101638098,-418.38853970718236,-418.97881252016526,-80.76201535015949,8.46199071581334,-7.972337145714195,-88.63274376606958,-157.65198987021745,-223.98717955553658,-281.0836633134586,-327.8179164497908,-365.3896692595631,-390.7584128343488,-211.23740032688144,-47.21221156146091,-16.587222800336495,-69.28896077972934,-147.49263098944027,-217.51516434061887,-283.4538378049608
e6237f2d.wav,Violin_or_fiddle,1,-635.2768891065195,-642.320126033763,-644.6675011106662,-642.5980780927932,-645.3359162867846,-642.7924165811957,-644.1159787817758,-642.792808372453,-646.7198643088134,-651.1161129792168,-652.79547911417,-634.690979047196,-636.5989265791584,-653.274532220481,-650.0867954154786,-651.7106559625361,-651.5985665060259,-651.0307685955697,-474.14481964939847,-389.37902106277926
e62d770e.wav,Cello,1,-680.189167110748,-679.6263271418032,-688.9097203963596,-695.3074352932672,-698.9996109941047,-629.0243019219224,-600.7791314987353,-636.1794824176767,-668.1589331290397,-683.5970357961868,-698.1921663723585,-706.2858840748424,-709.4954190904997,-700.6504818570144,-700.2621826619456,-706.6151240357434,-708.4792349982814,-710.1850694524907,-712.5095495358441,-716.606161509824
e63098c2.wav,Chime,1,-632.0915878077359,-612.5911773864169,-616.1447307560933,-608.7510703802658,-597.3162121623055,-592.7318637059736,-586.5269414076166,-584.5559080563322,-582.0487198854777,-575.84610434901,-577.4676348206984,-575.0764913268143,-570.945122676031,-569.701296384008,-549.2639211390583,-546.5299971238474,-549.1625378589856,-545.0287954450797,-532.7210807346007,-521.0140118640882
e6364d7d.wav,Tambourine,1,-812.9609027160319,-811.2087780640794,-813.3430207776864,-815.0945608767216,-815.1315857362275,-816.6415652101425,-814.1697066212954,-807.4399702811838,-807.7685201345918,-807.870051002914,-798.5637911829625,-791.9721141982361,-799.6385131392154,-805.8705083405154,-811.9155541806291,-815.558545427609,-808.6990064987065,-793.4225064609412,-789.981394222441,-750.8644469224745
